"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
9.534837242E2,1.686575609E1,7.360230252E1,1.709853893E2,2.059999943E0,3.562999878E2,3.216000080E0,4.000000000E0
9.544835096E2,1.686577187E1,7.360230041E1,1.705218372E2,1.850000024E0,3.567999878E2,3.216000080E0,4.000000000E0
9.554840515E2,1.686578900E1,7.360229796E1,1.701800457E2,2.079999924E0,3.572000122E2,3.216000080E0,4.000000000E0
9.564833443E2,1.686580987E1,7.360230220E1,1.695131114E2,2.750000000E0,8.000000000E0,3.216000080E0,4.000000000E0
9.574872901E2,1.686582961E1,7.360230830E1,1.686074731E2,2.190000057E0,1.350000000E1,3.216000080E0,4.000000000E0
9.584853959E2,1.686584580E1,7.360231344E1,1.694274927E2,2.089999914E0,1.729999924E1,4.288000107E0,4.000000000E0
9.594884856E2,1.686586449E1,7.360231642E1,1.694556941E2,2.319999933E0,1.019999981E1,5.360000134E0,4.000000000E0
9.604890585E2,1.686588733E1,7.360231353E1,1.698434374E2,2.519999981E0,2.000000000E0,6.432000160E0,6.000000000E0
9.614829165E2,1.686591310E1,7.360230062E1,1.700995136E2,2.849999905E0,3.502000122E2,6.432000160E0,6.000000000E0
9.624776104E2,1.686593357E1,7.360229719E1,1.696336876E2,2.140000105E0,3.542000122E2,5.360000134E0,6.000000000E0
9.634854820E2,1.686595228E1,7.360229834E1,1.701391829E2,2.349999905E0,3.000000000E0,5.360000134E0,6.000000000E0
9.644875847E2,1.686597824E1,7.360229794E1,1.708943493E2,2.900000095E0,1.389999962E1,5.360000134E0,6.000000000E0
9.654810856E2,1.686600394E1,7.360229992E1,1.723010680E2,2.529999971E0,1.180000019E1,5.360000134E0,6.000000000E0
9.664821936E2,1.686603279E1,7.360229712E1,1.715749007E2,2.789999962E0,6.199999809E0,5.360000134E0,6.000000000E0
9.674834743E2,1.686606024E1,7.360229170E1,1.724815491E2,2.549999952E0,4.199999809E0,4.288000107E0,6.000000000E0
9.684900444E2,1.686608630E1,7.360228554E1,1.726231258E2,2.730000019E0,0.000000000E0,5.360000134E0,6.000000000E0
9.694821481E2,1.686611478E1,7.360228022E1,1.726365824E2,2.730000019E0,2.500000000E0,4.288000107E0,6.000000000E0
9.704841803E2,1.686614049E1,7.360227808E1,1.728042243E2,2.349999905E0,8.300000191E0,4.288000107E0,6.000000000E0
9.714813048E2,1.686616200E1,7.360227488E1,1.729702921E2,2.119999886E0,4.800000191E0,4.288000107E0,6.000000000E0
9.724850673E2,1.686618433E1,7.360227128E1,1.716579635E2,2.460000038E0,3.573999939E2,4.288000107E0,4.000000000E0
9.734827731E2,1.686621042E1,7.360226493E1,1.725461830E2,2.819999933E0,3.513999939E2,3.216000080E0,4.000000000E0
9.744853579E2,1.686623976E1,7.360226151E1,1.731642522E2,3.099999905E0,3.572999878E2,4.288000107E0,6.000000000E0
9.754834642E2,1.686626695E1,7.360226140E1,1.740868342E2,2.400000095E0,3.000000000E0,4.288000107E0,6.000000000E0
9.764824750E2,1.686629704E1,7.360226417E1,1.763743987E2,3.450000048E0,5.400000095E0,3.216000080E0,6.000000000E0
9.774899426E2,1.686632821E1,7.360226692E1,1.754534637E2,3.039999962E0,1.700000048E0,3.216000080E0,6.000000000E0
9.784892572E2,1.686635702E1,7.360226760E1,1.760975375E2,2.920000076E0,3.597000122E2,3.216000080E0,4.000000000E0
9.794847347E2,1.686638100E1,7.360227036E1,1.767240497E2,2.259999990E0,4.000000000E0,4.288000107E0,6.000000000E0
9.804814087E2,1.686640763E1,7.360227336E1,1.763994427E2,3.089999914E0,3.400000095E0,4.288000107E0,6.000000000E0
9.814771907E2,1.686644326E1,7.360227650E1,1.762125635E2,3.829999924E0,3.200000048E0,4.288000107E0,6.000000000E0
9.824792492E2,1.686648215E1,7.360227906E1,1.763049095E2,3.880000114E0,6.000000238E-1,5.360000134E0,6.000000000E0
9.834783188E2,1.686652248E1,7.360228501E1,1.770160271E2,4.190000057E0,4.699999809E0,5.360000134E0,6.000000000E0
9.844817502E2,1.686656460E1,7.360229699E1,1.763911434E2,4.269999981E0,9.000000000E0,5.360000134E0,6.000000000E0
9.854766202E2,1.686660386E1,7.360230921E1,1.740406220E2,3.509999990E0,9.300000191E0,5.360000134E0,6.000000000E0
9.864805046E2,1.686663653E1,7.360231800E1,1.743594924E2,3.349999905E0,7.400000095E0,4.288000107E0,6.000000000E0
9.874845636E2,1.686666843E1,7.360232327E1,1.750504338E2,3.470000029E0,3.000000000E0,4.288000107E0,6.000000000E0
9.884874085E2,1.686670419E1,7.360232620E1,1.759626141E2,3.930000067E0,3.500000000E0,3.216000080E0,6.000000000E0
9.894783044E2,1.686674061E1,7.360232835E1,1.771791743E2,3.849999905E0,2.400000095E0,3.216000080E0,4.000000000E0
9.904808337E2,1.686677929E1,7.360233256E1,1.759189828E2,4.130000114E0,3.000000000E0,3.216000080E0,6.000000000E0
9.914825347E2,1.686682013E1,7.360233812E1,1.766244833E2,4.429999828E0,4.000000000E0,3.216000080E0,6.000000000E0
9.924912770E2,1.686686295E1,7.360234511E1,1.760511086E2,4.610000134E0,5.699999809E0,4.288000107E0,6.000000000E0
9.935099335E2,1.686690442E1,7.360235153E1,1.762514195E2,4.530000210E0,6.300000191E0,3.216000080E0,6.000000000E0
9.944873233E2,1.686696314E1,7.360235232E1,1.774917729E2,5.010000229E0,4.699999809E0,4.288000107E0,6.000000000E0
9.954933345E2,1.686700361E1,7.360234550E1,1.772860135E2,4.960000038E0,4.900000095E0,9.648000717E0,6.000000000E0
9.964806047E2,1.686704952E1,7.360233751E1,1.771595209E2,4.789999962E0,3.700000048E0,9.648000717E0,6.000000000E0
9.974841474E2,1.686708453E1,7.360234725E1,1.761713164E2,4.389999866E0,1.160000038E1,9.648000717E0,4.000000000E0
9.984793864E2,1.686712737E1,7.360235862E1,1.757579170E2,4.789999962E0,6.500000000E0,9.648000717E0,6.000000000E0
9.994775499E2,1.686718026E1,7.360236710E1,1.754462909E2,5.380000114E0,8.500000000E0,9.648000717E0,4.000000000E0
1.000478890E3,1.686722517E1,7.360236908E1,1.758005193E2,4.840000153E0,2.900000095E0,9.648000717E0,4.000000000E0
1.001480131E3,1.686728692E1,7.360237440E1,1.771457238E2,5.780000210E0,3.900000095E0,9.648000717E0,4.000000000E0
1.002477546E3,1.686734031E1,7.360238888E1,1.769057544E2,5.900000095E0,5.599999905E0,9.648000717E0,4.000000000E0
1.003479273E3,1.686740203E1,7.360239239E1,1.780635801E2,6.250000000E0,4.900000095E0,9.648000717E0,3.000000000E0
1.004484590E3,1.686746897E1,7.360239536E1,1.788961326E2,6.940000057E0,5.199999809E0,9.648000717E0,3.000000000E0
1.005478336E3,1.686753346E1,7.360239904E1,1.788864692E2,7.429999828E0,2.400000095E0,9.648000717E0,3.000000000E0
1.006479744E3,1.686759974E1,7.360240135E1,1.784082935E2,7.840000153E0,1.399999976E0,3.216000080E0,3.000000000E0
1.007484334E3,1.686767396E1,7.360240125E1,1.784031748E2,8.100000381E0,3.587000122E2,3.216000080E0,3.000000000E0
1.008480138E3,1.686774042E1,7.360240214E1,1.785224710E2,7.510000229E0,3.582000122E2,3.216000080E0,3.000000000E0
1.009482063E3,1.686780385E1,7.360240244E1,1.790097574E2,6.980000019E0,3.576000061E2,3.216000080E0,3.000000000E0
1.010483301E3,1.686786441E1,7.360240511E1,1.785242149E2,7.050000191E0,3.588999939E2,3.216000080E0,3.000000000E0
1.011478185E3,1.686792394E1,7.360240726E1,1.780806064E2,6.940000057E0,3.587000122E2,3.216000080E0,3.000000000E0
1.012487214E3,1.686798645E1,7.360240890E1,1.779258677E2,6.809999943E0,0.000000000E0,3.216000080E0,3.000000000E0
1.013479974E3,1.686805256E1,7.360240267E1,1.775626174E2,7.130000114E0,8.999999762E-1,3.216000080E0,3.000000000E0
1.014477883E3,1.686811487E1,7.360240191E1,1.777908127E2,7.110000134E0,1.000000015E-1,3.216000080E0,3.000000000E0
1.015476839E3,1.686817920E1,7.360240710E1,1.783432232E2,7.070000172E0,6.000000238E-1,3.216000080E0,4.000000000E0
1.016476871E3,1.686824740E1,7.360241239E1,1.780505288E2,7.090000153E0,2.000000030E-1,3.216000080E0,3.000000000E0
1.017477065E3,1.686829890E1,7.360240866E1,1.783168428E2,6.090000153E0,3.582000122E2,3.216000080E0,3.000000000E0
1.018478037E3,1.686834486E1,7.360239835E1,1.790960495E2,5.630000114E0,3.567000122E2,3.216000080E0,3.000000000E0
1.019495271E3,1.686839841E1,7.360239240E1,1.796870629E2,5.550000191E0,3.558999939E2,3.216000080E0,3.000000000E0
1.020485889E3,1.686844959E1,7.360238999E1,1.809760837E2,5.639999866E0,3.557999878E2,3.216000080E0,4.000000000E0
1.021477609E3,1.686849894E1,7.360239429E1,1.817749403E2,5.579999924E0,3.700000048E0,3.216000080E0,3.000000000E0
1.022480856E3,1.686855060E1,7.360239983E1,1.824356677E2,5.360000134E0,9.699999809E0,3.216000080E0,3.000000000E0
1.023480263E3,1.686859634E1,7.360241661E1,1.823771812E2,5.710000038E0,1.339999962E1,3.216000080E0,3.000000000E0
1.024476991E3,1.686864784E1,7.360243728E1,1.829344011E2,5.630000114E0,1.610000038E1,3.216000080E0,3.000000000E0
1.025487963E3,1.686868732E1,7.360244975E1,1.833107468E2,4.849999905E0,1.689999962E1,3.216000080E0,3.000000000E0
1.026488511E3,1.686873074E1,7.360246663E1,1.837285861E2,4.750000000E0,1.850000000E1,3.216000080E0,3.000000000E0
1.027480185E3,1.686877432E1,7.360247600E1,1.838067605E2,4.969999790E0,1.660000038E1,3.216000080E0,3.000000000E0
1.028484549E3,1.686882273E1,7.360249010E1,1.839056739E2,5.469999790E0,1.839999962E1,3.216000080E0,3.000000000E0
1.029477948E3,1.686886866E1,7.360250555E1,1.836330748E2,5.420000076E0,2.060000038E1,3.216000080E0,3.000000000E0
1.030489437E3,1.686891171E1,7.360252960E1,1.837141879E2,5.619999886E0,2.510000038E1,3.216000080E0,3.000000000E0
1.031485991E3,1.686895847E1,7.360255988E1,1.834110761E2,5.960000038E0,3.039999962E1,3.216000080E0,3.000000000E0
1.032478351E3,1.686899912E1,7.360259348E1,1.833781880E2,5.929999828E0,3.729999924E1,3.216000080E0,3.000000000E0
1.033485026E3,1.686903860E1,7.360262942E1,1.833063643E2,5.730000019E0,4.320000076E1,3.216000080E0,3.000000000E0
1.034479184E3,1.686906215E1,7.360266987E1,1.834355213E2,5.630000114E0,5.250000000E1,3.216000080E0,3.000000000E0
1.035480272E3,1.686909358E1,7.360271738E1,1.839124351E2,5.679999828E0,5.559999847E1,3.216000080E0,3.000000000E0
1.036480487E3,1.686911214E1,7.360277589E1,1.839672762E2,6.309999943E0,6.650000000E1,3.216000080E0,3.000000000E0
1.037480014E3,1.686912580E1,7.360283109E1,1.840170653E2,6.130000114E0,7.369999695E1,3.216000080E0,3.000000000E0
1.038478943E3,1.686913732E1,7.360288455E1,1.840861473E2,6.119999886E0,7.769999695E1,3.216000080E0,3.000000000E0
1.039480864E3,1.686913618E1,7.360294169E1,1.834039287E2,5.980000019E0,8.180000305E1,3.216000080E0,3.000000000E0
1.040478777E3,1.686913781E1,7.360299059E1,1.830562919E2,5.199999809E0,8.519999695E1,3.216000080E0,3.000000000E0
1.041485919E3,1.686913890E1,7.360303760E1,1.826273570E2,5.050000191E0,9.000000000E1,3.216000080E0,3.000000000E0
1.042485810E3,1.686914188E1,7.360309217E1,1.828510688E2,5.480000019E0,8.880000305E1,3.216000080E0,3.000000000E0
1.043477426E3,1.686915749E1,7.360315536E1,1.828753430E2,6.530000210E0,7.600000000E1,3.216000080E0,3.000000000E0
1.044477080E3,1.686917582E1,7.360321361E1,1.822064908E2,6.750000000E0,7.200000000E1,3.216000080E0,3.000000000E0
1.045477099E3,1.686920683E1,7.360327290E1,1.826073011E2,6.760000229E0,6.340000153E1,3.216000080E0,3.000000000E0
1.046477608E3,1.686924582E1,7.360332464E1,1.828498180E2,6.880000114E0,5.440000153E1,3.216000080E0,4.000000000E0
1.047481961E3,1.686928491E1,7.360336331E1,1.824415101E2,6.409999847E0,4.829999924E1,3.216000080E0,4.000000000E0
1.048481923E3,1.686934372E1,7.360340290E1,1.827086772E2,6.840000153E0,3.450000000E1,3.216000080E0,4.000000000E0
1.049477142E3,1.686940806E1,7.360344174E1,1.832407189E2,7.510000229E0,3.170000076E1,3.216000080E0,4.000000000E0
1.050479467E3,1.686947522E1,7.360347191E1,1.835171321E2,7.670000076E0,2.710000038E1,3.216000080E0,4.000000000E0
1.051478514E3,1.686954322E1,7.360349758E1,1.835108255E2,7.840000153E0,2.239999962E1,3.216000080E0,4.000000000E0
1.052477216E3,1.686962566E1,7.360351657E1,1.828253314E2,8.180000305E0,1.779999924E1,3.216000080E0,3.000000000E0
1.053479224E3,1.686969323E1,7.360353998E1,1.836317081E2,8.140000343E0,1.800000000E1,3.216000080E0,3.000000000E0
1.054478019E3,1.686976195E1,7.360356640E1,1.841548796E2,8.119999886E0,1.939999962E1,3.216000080E0,3.000000000E0
1.055479280E3,1.686982435E1,7.360359873E1,1.849279520E2,7.900000095E0,2.289999962E1,3.216000080E0,3.000000000E0
1.056476303E3,1.686988171E1,7.360362589E1,1.851017947E2,6.929999828E0,2.820000076E1,3.216000080E0,3.000000000E0
1.057478338E3,1.686993215E1,7.360365103E1,1.854772574E2,5.510000229E0,3.240000153E1,3.216000080E0,3.000000000E0
1.058481659E3,1.686996531E1,7.360367396E1,1.853310455E2,4.809999943E0,3.729999924E1,3.216000080E0,3.000000000E0
1.059489515E3,1.686999732E1,7.360370291E1,1.853724012E2,4.489999771E0,4.150000000E1,3.216000080E0,3.000000000E0
1.060487598E3,1.687002310E1,7.360373202E1,1.846562085E2,4.300000191E0,4.559999847E1,3.216000080E0,3.000000000E0
1.061486433E3,1.687004394E1,7.360377190E1,1.842749978E2,4.780000210E0,5.390000153E1,3.216000080E0,3.000000000E0
1.062479899E3,1.687006171E1,7.360380555E1,1.834901072E2,4.829999924E0,5.890000153E1,3.216000080E0,3.000000000E0
1.063486403E3,1.687007020E1,7.360384168E1,1.827607893E2,4.489999771E0,6.259999847E1,3.216000080E0,4.000000000E0
1.064482133E3,1.687009233E1,7.360387259E1,1.820303879E2,4.090000153E0,5.640000153E1,3.216000080E0,4.000000000E0
1.065476547E3,1.687012701E1,7.360390655E1,1.821401580E2,4.500000000E0,4.800000000E1,3.216000080E0,4.000000000E0
1.066493827E3,1.687014909E1,7.360393272E1,1.808955942E2,4.409999847E0,4.270000076E1,3.216000080E0,4.000000000E0
1.067481187E3,1.687018141E1,7.360396071E1,1.813408792E2,4.210000038E0,4.150000000E1,3.216000080E0,4.000000000E0
1.068480608E3,1.687020930E1,7.360397768E1,1.801711214E2,4.050000191E0,3.970000076E1,3.216000080E0,4.000000000E0
1.069479038E3,1.687024011E1,7.360399498E1,1.800772212E2,4.000000000E0,3.150000000E1,3.216000080E0,4.000000000E0
1.070479296E3,1.687027143E1,7.360401039E1,1.797667046E2,3.900000095E0,3.290000153E1,3.216000080E0,4.000000000E0
1.071476297E3,1.687030351E1,7.360402743E1,1.793408300E2,4.010000229E0,2.910000038E1,3.216000080E0,3.000000000E0
1.072479172E3,1.687033457E1,7.360404375E1,1.793497117E2,3.640000105E0,2.860000038E1,3.216000080E0,3.000000000E0
1.073565504E3,1.687036513E1,7.360406143E1,1.793503560E2,3.960000038E0,3.100000000E1,3.216000080E0,3.000000000E0
1.074490368E3,1.687039849E1,7.360408279E1,1.789031782E2,4.659999847E0,3.270000076E1,3.216000080E0,3.000000000E0
1.075475940E3,1.687043772E1,7.360411022E1,1.783257969E2,5.349999905E0,3.350000000E1,3.216000080E0,3.000000000E0
1.076478271E3,1.687048647E1,7.360413428E1,1.778510447E2,5.900000095E0,3.179999924E1,3.216000080E0,3.000000000E0
1.077476325E3,1.687053514E1,7.360416214E1,1.777893807E2,6.199999809E0,3.129999924E1,3.216000080E0,3.000000000E0
1.078478110E3,1.687058358E1,7.360419285E1,1.781187711E2,6.469999790E0,3.250000000E1,3.216000080E0,3.000000000E0
1.079486027E3,1.687063831E1,7.360422819E1,1.787668694E2,6.809999943E0,3.179999924E1,3.216000080E0,3.000000000E0
1.080485842E3,1.687069257E1,7.360425698E1,1.790362427E2,6.679999828E0,2.700000000E1,3.216000080E0,3.000000000E0
1.081480820E3,1.687075044E1,7.360427867E1,1.787495708E2,6.960000038E0,2.260000038E1,3.216000080E0,3.000000000E0
1.082477345E3,1.687080962E1,7.360429890E1,1.786193270E2,6.630000114E0,1.910000038E1,3.216000080E0,3.000000000E0
1.083479116E3,1.687085384E1,7.360431266E1,1.778008951E2,5.289999962E0,1.700000000E1,3.216000080E0,3.000000000E0
1.084482054E3,1.687089046E1,7.360433481E1,1.772991420E2,4.269999981E0,1.779999924E1,3.216000080E0,3.000000000E0
1.085484941E3,1.687092777E1,7.360434921E1,1.776704296E2,4.519999981E0,1.850000000E1,3.216000080E0,3.000000000E0
1.086479216E3,1.687097016E1,7.360436392E1,1.782537374E2,4.710000038E0,1.710000038E1,3.216000080E0,3.000000000E0
1.087480706E3,1.687102915E1,7.360436444E1,1.790625713E2,5.690000057E0,3.500000000E0,3.216000080E0,3.000000000E0
1.088478483E3,1.687108128E1,7.360437681E1,1.779717747E2,5.400000095E0,1.030000019E1,3.216000080E0,3.000000000E0
1.089484040E3,1.687113544E1,7.360438651E1,1.773408702E2,5.949999809E0,1.330000019E1,3.216000080E0,3.000000000E0
1.090482979E3,1.687117095E1,7.360439290E1,1.767386488E2,4.659999847E0,1.410000038E1,3.216000080E0,3.000000000E0
1.091494464E3,1.687119645E1,7.360440386E1,1.761913321E2,3.509999990E0,1.530000019E1,3.216000080E0,3.000000000E0
1.092480894E3,1.687122770E1,7.360440701E1,1.767484854E2,3.359999895E0,1.139999962E1,3.216000080E0,3.000000000E0
1.093479996E3,1.687125882E1,7.360441231E1,1.767587651E2,3.170000076E0,7.000000000E0,3.216000080E0,3.000000000E0
1.094510598E3,1.687128943E1,7.360441682E1,1.769909089E2,3.069999933E0,2.799999952E0,3.216000080E0,3.000000000E0
1.095480168E3,1.687131989E1,7.360442626E1,1.778893155E2,3.420000076E0,1.330000019E1,3.216000080E0,3.000000000E0
1.096487637E3,1.687134582E1,7.360443577E1,1.781287398E2,3.319999933E0,2.310000038E1,3.216000080E0,3.000000000E0
1.097476861E3,1.687136889E1,7.360445052E1,1.779159054E2,3.180000067E0,2.520000076E1,3.216000080E0,3.000000000E0
1.098490496E3,1.687140078E1,7.360446050E1,1.773786387E2,3.470000029E0,1.139999962E1,3.216000080E0,3.000000000E0
1.099480201E3,1.687143760E1,7.360446701E1,1.772290499E2,4.079999924E0,9.500000000E0,3.216000080E0,3.000000000E0
1.100479172E3,1.687147856E1,7.360447916E1,1.774285108E2,4.599999905E0,1.510000038E1,3.216000080E0,3.000000000E0
1.101486196E3,1.687152364E1,7.360449988E1,1.773475675E2,5.110000134E0,1.820000076E1,3.216000080E0,3.000000000E0
1.102482280E3,1.687156560E1,7.360452553E1,1.773308455E2,5.409999847E0,2.729999924E1,3.216000080E0,3.000000000E0
1.103482789E3,1.687161170E1,7.360454266E1,1.780628854E2,5.409999847E0,2.689999962E1,3.216000080E0,3.000000000E0
1.104483505E3,1.687165530E1,7.360456926E1,1.786109781E2,5.309999943E0,2.660000038E1,3.216000080E0,3.000000000E0
1.105480745E3,1.687169331E1,7.360459174E1,1.783673384E2,5.199999809E0,2.750000000E1,3.216000080E0,3.000000000E0
1.106479568E3,1.687174064E1,7.360461116E1,1.779805401E2,5.610000134E0,2.489999962E1,3.216000080E0,3.000000000E0
1.107478008E3,1.687179230E1,7.360463436E1,1.775033979E2,5.880000114E0,2.020000076E1,3.216000080E0,3.000000000E0
1.108475314E3,1.687184766E1,7.360464907E1,1.771238959E2,6.000000000E0,1.629999924E1,3.216000080E0,4.000000000E0
1.109489485E3,1.687189195E1,7.360466084E1,1.774684266E2,5.280000210E0,1.180000019E1,3.216000080E0,4.000000000E0
1.110482900E3,1.687193776E1,7.360465477E1,1.776180583E2,5.119999886E0,4.900000095E0,3.216000080E0,4.000000000E0
1.111477488E3,1.687198254E1,7.360466975E1,1.786311682E2,5.000000000E0,5.900000095E0,3.216000080E0,4.000000000E0
1.112476191E3,1.687202831E1,7.360466679E1,1.793215731E2,4.530000210E0,6.699999809E0,3.216000080E0,4.000000000E0
1.113486346E3,1.687206721E1,7.360466907E1,1.792128081E2,4.210000038E0,2.700000048E0,3.216000080E0,4.000000000E0
1.114477744E3,1.687209938E1,7.360466466E1,1.794990806E2,3.890000105E0,0.000000000E0,3.216000080E0,4.000000000E0
1.115479312E3,1.687212258E1,7.360467261E1,1.792568234E2,3.259999990E0,1.180000019E1,3.216000080E0,4.000000000E0
1.116476841E3,1.687214917E1,7.360468661E1,1.789751298E2,3.559999943E0,1.689999962E1,3.216000080E0,4.000000000E0
1.117475813E3,1.687218240E1,7.360470326E1,1.796563070E2,3.900000095E0,1.739999962E1,3.216000080E0,4.000000000E0
1.118476957E3,1.687222567E1,7.360470662E1,1.798072943E2,4.650000095E0,1.489999962E1,3.216000080E0,3.000000000E0
1.119481909E3,1.687227173E1,7.360470883E1,1.801436359E2,4.980000019E0,1.000000000E1,3.216000080E0,3.000000000E0
1.120481650E3,1.687231776E1,7.360471098E1,1.800545015E2,4.969999790E0,6.599999905E0,3.216000080E0,4.000000000E0
1.121480151E3,1.687237122E1,7.360471988E1,1.804344631E2,5.510000229E0,8.800000191E0,3.216000080E0,3.000000000E0
1.122479916E3,1.687242091E1,7.360474679E1,1.785582811E2,5.510000229E0,1.219999981E1,3.216000080E0,4.000000000E0
1.123477343E3,1.687247696E1,7.360476091E1,1.773282518E2,5.679999828E0,1.210000038E1,3.216000080E0,4.000000000E0
1.124479036E3,1.687253496E1,7.360475866E1,1.775155054E2,5.880000114E0,8.600000381E0,3.216000080E0,4.000000000E0
1.125482843E3,1.687258395E1,7.360476321E1,1.773372514E2,5.940000057E0,7.500000000E0,3.216000080E0,4.000000000E0
1.126481168E3,1.687262438E1,7.360477134E1,1.784361871E2,5.079999924E0,1.389999962E1,4.288000107E0,4.000000000E0
1.127478820E3,1.687266967E1,7.360478230E1,1.788699477E2,5.179999828E0,9.899999619E0,4.288000107E0,4.000000000E0
1.128478684E3,1.687268220E1,7.360476363E1,1.800995738E2,3.640000105E0,3.582000122E2,4.288000107E0,4.000000000E0
1.129476840E3,1.687272039E1,7.360475811E1,1.805805288E2,3.829999924E0,3.565000000E2,4.288000107E0,4.000000000E0
1.130485072E3,1.687273951E1,7.360476604E1,1.807358065E2,2.720000029E0,3.538999939E2,4.288000107E0,6.000000000E0
1.131484644E3,1.687277077E1,7.360477299E1,1.812260061E2,3.079999924E0,3.582000122E2,4.288000107E0,6.000000000E0
1.132486110E3,1.687281431E1,7.360477799E1,1.808977453E2,3.390000105E0,3.592999878E2,4.288000107E0,6.000000000E0
1.133477296E3,1.687285354E1,7.360477534E1,1.811344358E2,3.420000076E0,3.587999878E2,4.288000107E0,6.000000000E0
1.134478853E3,1.687288872E1,7.360477153E1,1.805458822E2,3.420000076E0,3.553999939E2,5.360000134E0,6.000000000E0
1.135476482E3,1.687294326E1,7.360476744E1,1.792182532E2,4.309999943E0,3.591000061E2,5.360000134E0,6.000000000E0
1.136519152E3,1.687297270E1,7.360479386E1,1.778783292E2,4.190000057E0,1.700000000E1,4.288000107E0,6.000000000E0
1.137481157E3,1.687300930E1,7.360479072E1,1.776578134E2,3.890000105E0,9.300000191E0,4.288000107E0,6.000000000E0
1.138476206E3,1.687304486E1,7.360479574E1,1.780369144E2,3.200000048E0,6.800000191E0,4.288000107E0,6.000000000E0
1.139474659E3,1.687308175E1,7.360479192E1,1.777487094E2,3.730000019E0,3.568999939E2,4.288000107E0,6.000000000E0
1.140477413E3,1.687312073E1,7.360479137E1,1.777195325E2,4.010000229E0,1.200000048E0,4.288000107E0,6.000000000E0
1.141478902E3,1.687316309E1,7.360479262E1,1.776200333E2,4.519999981E0,3.598999939E2,4.288000107E0,6.000000000E0
1.142476924E3,1.687324200E1,7.360481393E1,1.774239926E2,5.179999828E0,6.599999905E0,3.216000080E0,4.000000000E0
1.143476594E3,1.687328719E1,7.360481982E1,1.778183222E2,5.130000114E0,4.300000191E0,3.216000080E0,6.000000000E0
1.144477487E3,1.687333856E1,7.360481379E1,1.779786174E2,4.869999886E0,3.596000061E2,3.216000080E0,4.000000000E0
1.145477632E3,1.687337289E1,7.360480863E1,1.782878930E2,4.429999828E0,3.577000122E2,3.216000080E0,4.000000000E0
1.146476748E3,1.687339855E1,7.360481429E1,1.790004608E2,3.849999905E0,1.299999952E0,4.288000107E0,4.000000000E0
1.147479890E3,1.687345248E1,7.360480995E1,1.784244206E2,4.769999981E0,3.592999878E2,4.288000107E0,4.000000000E0
1.148478495E3,1.687348649E1,7.360481914E1,1.786729133E2,4.530000210E0,1.700000048E0,4.288000107E0,4.000000000E0
1.149484680E3,1.687353593E1,7.360481765E1,1.786213639E2,4.780000210E0,5.000000000E-1,4.288000107E0,4.000000000E0
1.150477615E3,1.687357551E1,7.360481251E1,1.783197219E2,4.480000019E0,3.581000061E2,4.288000107E0,4.000000000E0
1.151484163E3,1.687362064E1,7.360482429E1,1.788880049E2,4.309999943E0,1.260000038E1,4.288000107E0,4.000000000E0
1.152479263E3,1.687366519E1,7.360485112E1,1.782153305E2,4.619999886E0,1.689999962E1,4.288000107E0,6.000000000E0
1.153481360E3,1.687370684E1,7.360486112E1,1.762200250E2,4.219999790E0,1.639999962E1,4.288000107E0,6.000000000E0
1.154479273E3,1.687373911E1,7.360487316E1,1.747077215E2,4.059999943E0,1.639999962E1,4.288000107E0,6.000000000E0
1.155477509E3,1.687377629E1,7.360488286E1,1.749482088E2,4.349999905E0,1.439999962E1,4.288000107E0,6.000000000E0
1.156483633E3,1.687381315E1,7.360488986E1,1.755350093E2,4.269999981E0,1.419999981E1,5.360000134E0,6.000000000E0
1.157481934E3,1.687385140E1,7.360489798E1,1.768389080E2,4.380000114E0,1.310000038E1,6.432000160E0,6.000000000E0
1.158476843E3,1.687389018E1,7.360490939E1,1.771337734E2,4.429999828E0,1.430000019E1,6.432000160E0,6.000000000E0
1.159477632E3,1.687393013E1,7.360491943E1,1.768037565E2,4.469999790E0,1.510000038E1,5.360000134E0,6.000000000E0
1.160474765E3,1.687395679E1,7.360492494E1,1.759342288E2,2.430000067E0,1.389999962E1,5.360000134E0,6.000000000E0
1.161474565E3,1.687398271E1,7.360493128E1,1.756823796E2,3.579999924E0,1.319999981E1,5.360000134E0,6.000000000E0
1.162485120E3,1.687401474E1,7.360493664E1,1.775632010E2,3.480000019E0,1.069999981E1,4.288000107E0,6.000000000E0
1.163477932E3,1.687408791E1,7.360493810E1,1.763451348E2,5.039999962E0,4.199999809E0,9.648000717E0,6.000000000E0
1.164480316E3,1.687415314E1,7.360494273E1,1.757567951E2,5.710000038E0,6.699999809E0,9.648000717E0,6.000000000E0
1.165477074E3,1.687421108E1,7.360494342E1,1.761489454E2,5.650000095E0,1.299999952E0,9.648000717E0,6.000000000E0
1.166476979E3,1.687426743E1,7.360494876E1,1.754681050E2,5.909999847E0,2.299999952E0,9.648000717E0,6.000000000E0
1.167478116E3,1.687434068E1,7.360494186E1,1.752247658E2,6.480000019E0,3.577000122E2,1.072000027E1,6.000000000E0
1.168482236E3,1.687438826E1,7.360495780E1,1.742777843E2,5.730000019E0,3.000000119E-1,1.072000027E1,6.000000000E0
1.169481823E3,1.687444317E1,7.360493324E1,1.743551732E2,5.869999886E0,3.523999939E2,1.179199982E1,6.000000000E0
